"word";"F"
"est tellement évidente qu' il est inutile de l' exprimer .";2
"est tellement évident que ça en est presque insultant ) .";2
"est toujours là quand Jan Di a besoin d' elle .";2
"est tout simplement . . Fade .";2
"est TOUT simplement géniale ! !";2
"est très loin de se distinguer de ce côté là .";2
"est très mal , c' est même passible de prison .";2
"est très rare dans le monde dans lequel ils vivent .";2
"est un dangereux meurtrier mais qui ne se contrôle pas .";2
"est une foutue bonne série en ce qui me concerne .";2
"est une réécriture de l' Histoire avec un grand H .";2
"est une série d' enquête policière sympathique mais sans plus .";2
"est une série états-unienne j' ai peur pour la suite .";2
"est une série policière basique , si pas carrément simpliste .";2
"est un hacker alors il a nommé son poisson Qwerty .";2
"est un monstre ? "" ( voir la liste suivante :";2
"est un personnage certes farfelu et déjanté mais plutôt touchant .";2
"est un personnage extraordinaire , froid , calculateur , ambitieux .";2
"est un peu gâchée par un début maladroit et poussif .";2
"est un peu le méchant qu’ on aime quand même .";2
"est un peu tard , le public est déjà lassé .";2
"est un régal de se laisser embarquer dans ce labyrinthe .";2
"est un type particuliers , il a des capacités extraordinaires .";2
"est utilisée ad nauseam et perd totalement de son sens .";2
"est vraiment grandiose et la série vaut clairement le détour .";2
"est vraiment pas au goût des dirigeants de ce monde .";2
"est vraiment super impressionnant . La seconde :";2
"est vrai que la série est très , très lente .";2
"et ... sa psy quand il est de bonne humeur .";2
"et 2 ) : on ne le voit presque pas .";2
"et 6 sont moins pénibles à suivre que les précédents .";2
"et abaissent le niveau de la série dans mon estime .";2
"étaient passé sous nez à cause de l' éblouissement initial .";2
"et aime Jun Pyo du plus profond de son cœur .";2
"étais assez curieuse de ce que cette série allait donner .";2
"étais pas "" science "" à l' école déjà ) .";2
"était , ma foi , pas si mauvaise que ça .";2
"était encore un escroc-voyant-extralucide . Voilà !";2
"était trop . Trop rapide , trop exaltant … ) .";2
"était vraiment classe non ? Machiavélique , intelligent , sadique .";2
"et allonger cette intrigue en l' étalant sur plusieurs épisodes .";2
"et arrive à amener de la nouveauté à ce personnage .";2
"et assez conventionnelle qui permet de passer de bons moments .";2
"état général de la société ( surtout aux States ) .";2
"et à une intrigue qui promet de secouer le WWW .";2
"et avant dernière version du manga culte de Yoko Kario .";2
"et beaucoup d' occultisme . Et ça c' est cool .";2
"et bien mieux , que ce café bouilli et réchauffé .";2
"etc ... Donc des sujets assez intéressants tout compte fait .";2
"et c' est bien . Critique Saison 6 :";2
"Et c' est dommage . Le concept est intéressant .";2
"et c' est dur de faire un truc vraiment équilibré .";2
"Et c' est peut-être là qu' est le premier problème .";2
"et c' est tout à fait compréhensible vu l' histoire .";2
"et c' est un des points faibles à mon sens .";2
"Et c' est une des grandes réussites de l' année .";2
"et ça m' a un peu fait mal aux yeux .";2
"et Castle ) , cet épisode était tout simplement nullissime :";2
"et ce , bien avant qu' Elliot ne le découvre .";2
"et ces critiques font d' ailleurs beaucoup de bien ) .";2
"et cet air de playboy qui nous fait toutes craquer .";2
"et cette partie de la série ne vous décevra pas .";2
"et complexe conclusion ( post générique du dernier épisode ) .";2
"et compris selon un présent et une histoire personnelle fragmentaire .";2
"etc ont déjà de quoi se procurer un gros kiff' .";2
"et critiques sur Mr . Robot , ici .";2
"et cruelle au début , pour devenir plus dramatique après .";2
"et d' aller assez loin sur la violence sociale actuelle .";2
"Et dans Mr Robot il y en a pas mal .";2
"et débarqueraient sur cette ultime saison ( idée saugrenue ) .";2
"et de cauchemars , suggéré , interrogé mais jamais dévoilé .";2
"et découvre qu' une série est en cours de réalisation !";2
"et de gimmicks boursouflés , usés jusqu' à la corde .";2
"et de moral pourrait nous écœurer mais pas du tout .";2
"et dénicher des secrets sur tout et n’ importe qui .";2
"et de Retro-Girl dans une moindre mesure font cruellement défaut .";2
"et de Robin Tunney , deux acteurs de télévision confirmés .";2
"et derrière Patrick ) . Seconde chance de se rattraper :";2
"et de sa connexion avec le reste des autres personnages :";2
"et des intérêts personnels . Car pour moi K .";2
"et des liens sincères , d' amitié comme d' amour .";2
"Et désolé par avance pour ceux qui feront de même .";2
"et de son futur groupe de hackers dirigé par Mr .";2
"et des plus fascinant de la série , avec Elliot .";2
"et de tout ce qui est relatif aux affrontements corporels .";2
"et donc ignore s' ils vendent ou non des stupéfiants .";2
"et donne une ambiance vraiment particulière , une véritable identitée .";2
"et dont les capacités à surprendre s' approchent du néant .";2
"et d’ attention font de lui un personnage terriblement attachant .";2
"été assez intelligents pour le comprendre et anticiper notre engouement .";2
"été effectuer au Sénégal ! !";2
"et efficace . Je ne saurais trop conseiller cette série .";2
"et elle sera entièrement réalisée par Sam Esmail en personne .";2
"été mon premier vrai coup de cœur pour la Corée .";2
"et en me demandant si ma vie avait un sens .";2
"et en particulier l’ horrible Juliana , fait perdre patience .";2
"et en piratage informatique qui sait lire dans les pensées .";2
"et enthousiaste Mindy évolue avec une vision romancée des couples .";2
"été officiellement annoncé , cela reste de la pure spéculation .";2
"êtes amateur de mièvreries . Et non !";2
"êtes pas un espion ? "" ) .";2
"et expliquées dans l' épisode final dans une magnifique apothéose .";2
"et gagner encore plus ? ma foi .";2
"et génocidaire … What ? ?";2
"et haletante . Rien à dire , une vraie bombe .";2
"ET IL NOUS SERT DE LA MERDE LORS DU DÉVOILEMENT .";2
"et intéressants ( un pouce vert pour le casting ) .";2
"et j' ai encore plus aimé le jeu d' acteur .";2
"et Jane part loin , très loin de tout cela .";2
"et je dois dire qu' on s' en passe volontiers .";2
"Et je ne crois pas que je pourrai l' oublier .";2
"et je ne me suis pas ennuyé une seule seconde .";2
"et je ne suis pas un adepte de la morphine :";2
"et Juliania une folle . K .";2
"et l' amour qu' elle porte à Gu Jun Pyo .";2
"et l' envie de voir la suite est forcément énorme .";2
"et l' informatique , Le Mentalist fait le contre pied .";2
"et là , je me suis jeté sur ce Mr .";2
"et le 1 . Entre l' ennui et la fascination .";2
"et le grand se rencontrent et la confrontation est totale :";2
"et le monde informatique en général est une originalité louable .";2
"et les rendent sympathiques voire charmants aux yeux du public .";2
"et leur pertinence sont très proches les uns des autres .";2
"et leur rôle , est radicalement différent , passe encore .";2
"et leurs pensées . Tout se passe dans leur tête .";2
"et le voir crier de douleur m' a complètement bouleversée .";2
"et l’ ambiance lourde et menaçante imprègne efficacement le spectateur .";2
"et malheureusement il y en avait beaucoup ... Quel dommage !";2
"et meilleur acteur dans un second rôle pour Christian Slater .";2
"et même de celui que raconte la sauterelle pèse lourd ?";2
"et même pire . Rien n' est crédible , rien .";2
"et met fin à deux enjeux primordiaux de la série .";2
"et notre réaction face à la mort d' un proche .";2
"et nous amène à remettre en question notre société actuelle .";2
"et nous donnant envie d' oublier les notres nous aussi .";2
"et nous les exhauser . Mr .";2
"et n’ a jamais eu l’ intention de le faire :";2
"et on ne sera pas forcément d' accord sur tout .";2
"et on parle déjà de l' imminence de sa mort .";2
"Et on va ou ? Il se passe quoi ?";2
"et où une poignée d’ êtres humains contrôle les autres .";2
"et pas son avatar biberonné à l' écran de consomation .";2
"et pertinentes bien que traitées de façon un peu grossière .";2
"et pop qui sert scènes quotidiennes comme instants de tensions .";2
"et Portia Doubleday , qui incarne la ravissante Angela ) .";2
"et pourtant … Adapté du roman uchronique de Philip K .";2
"et prévisibles , et les dialogues très , très pauvres .";2
"et qu' il est très loyal auprès de ses amis .";2
"et qu' il n' y avait pas de scènes inutiles .";2
"et que j' ai pourtant dévorée en deux jours seulement .";2
"et que l' intrigue de la série est très intéressante .";2
"et quelque peu Wayne Rigsby et Kimball Cho en fond .";2
"et qui campe enfin un rôle qui lui va bien .";2
"et qui se débrouillent toujours pour suivre une fausse piste .";2
"et qui vont très vite vous rester dans la tête .";2
"étrange depuis la série Twin peaks , à suivre donc .";2
"être complètement rigoureuse , cela serait particulièrement ennuyant à regarder .";2
"être G . E . N .";2
"et régissent le monde . Je recommande !";2
"être la saison 2 d’ Utopia ou de The Leftovers :";2
"être lassant , cette série renouvelle un peu le genre .";2
"être pleinement aux côtés d' Elliot la plupart du temps .";2
"être plus politiquement correct ? ?";2
"être réaliste , ça devient bien trop n’ importe quoi .";2
"être son âme soeur , elle deviendra plus forte psychologiquement .";2
"être une personne normale embarquée dans une histoire sans dessus-dessous .";2
"être une série plus profonde dans ce qu' elle dénonce .";2
"et réussit là où j’ avais le plus de crainte :";2
"être vu et revu . Chapeau bas à Sam Esmail !";2
"Et rien que ça , c' est une grosse différence .";2
"et Sens Critique aussi ? ) .";2
"et se retrouve avec sa femme et sa fille assassinée .";2
"Et si tout n’ était qu’ une invention d’ Elliot ?";2
"et son agressivité envers le F4 est un bon défouloir .";2
"et son amie d’ enfance , au petit copain adultère .";2
"et son équipe de bras cassés en a bien besoin :";2
"et son histoire , ça nous changeait du trio amoureux .";2
"et soutenus par des tensions invisibles et des intérêts personnels .";2
"et surement l' un des meilleurs au vu des circonstances .";2
"et surtout sachant qu' elle concerne seulement le premier épisode .";2
"et toutes les distortions de la réalité que cela implique .";2
"et troisièmes rôles fabuleux . À voir absolument !";2
"et trop voyants : la mort d' un personnage principal !";2
"étude comportementale et à l' observation poussée de l' environnement .";2
"et une aisance amusée les crimes à tour de bras .";2
"et une mécanique pour les intrigues qui tient la route .";2
"et une mise en scène digne des plus grande réalisation .";2
"et une stratégie pour séparer son fils de Jan Di .";2
"et un grain d' autisme apporte beaucoup à la série .";2
"et un vrai sentiment de liberté s' empare du spectateur !";2
"et vaut le détour ! Suite ici :";2
"et vérité , évidemment insomniaque et surtout leader malgré lui .";2
"Et vous nous donnez . .";2
"eu bien besoin de boire un peu de red bull .";2
"Eul ( Kim So Eun ) est -elle très touchante .";2
"Eul ( Kim So Eun ) est très très mignonne .";2
"eu la chance de rencontrer parfait dans le rôle principal .";2
"eu qu' un seul espoir durant toute cette première saison :";2
"événements , car tout est lié avec sa vie sentimentale .";2
"événements à observer dans leur totalité pour comprendre un phénomène .";2
"EVERYWHERE ! ! ! ! !";2
"Evidemment , une grosse enquête englobait presque toute la série :";2
"évident , limite obscène et laisse mal à l' aise .";2
"éviter les écueils et finalement user des thèmes avec intelligence :";2
"évolue de manière fulgurante , hâte de voir la suite .";2
"évoluera en fonction des notes que je donnerai aux épisodes .";2
"évolution des différents personnages et du monde qui les entoure .";2
"évolution des personnages ... malheureusement ce n' est pas mieux .";2
"excellentes raisons qui font que ce drama est absolument incontournable :";2
"excellents , je n' en ai vu aucun jouer mal !";2
